method_internal_name,method_thesis_name,approach_group,seed,split,attack,epsilon,checkpoint_or_threshold_rule,threshold,source_file,source_type,result_status,TP,FN,FP,TN,Rfall,FAR,precision,F1,accuracy,macro_F1,AUROC,Rfall_at_FAR_005,Rfall_at_FAR_010,Rfall_at_FAR_015,Rfall_at_FAR_020,TP_at_FAR_020,FP_at_FAR_020,F20_reached,notes
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.03,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_safety_metrics_test_epsilon_0_03.csv,reported_metrics_csv,direct_reported_counts,36,9,96,359,0.8,0.210989,0.272727,0.40678,0.302,0.278416,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.03,post-hoc fall-score threshold sweep via fall_probability,0.142865,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_probabilities_test_epsilon_0_03.csv,per_window_score_csv,post_hoc_threshold_sweep_from_saved_scores,32,13,86,369,0.711111,0.189011,0.271186,0.392638,0.802,,0.843321,0.088889,0.377778,0.533333,0.711111,32,86,false,"Score column fall_probability; fall-positive class 1. FAR<=0.05: thr=0.460584, TP/FN/FP/TN=4/41/17/438 FAR<=0.10: thr=0.270548, TP/FN/FP/TN=17/28/41/414 FAR<=0.15: thr=0.196361, TP/FN/FP/TN=24/21/66/389 FAR<=0.20: thr=0.142865, TP/FN/FP/TN=32/13/86/369"
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.03,post-hoc fall-score threshold sweep via fall_probability,0.325581,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_probabilities_test_epsilon_0_03.csv,per_window_score_csv,post_hoc_threshold_sweep_from_saved_scores,37,8,91,364,0.822222,0.2,0.289062,0.427746,0.802,,0.849426,0.111111,0.4,0.6,0.822222,37,91,true,"Score column fall_probability; fall-positive class 1. FAR<=0.05: thr=0.540571, TP/FN/FP/TN=5/40/21/434 FAR<=0.10: thr=0.47718, TP/FN/FP/TN=18/27/44/411 FAR<=0.15: thr=0.413313, TP/FN/FP/TN=27/18/68/387 FAR<=0.20: thr=0.325581, TP/FN/FP/TN=37/8/91/364"
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.035,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,9,36,34,421,0.2,0.074725,0.209302,0.204545,0.86,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.035,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,34,11,101,354,0.755556,0.221978,0.251852,0.377778,0.776,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.035,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,9,36,34,421,0.2,0.074725,0.209302,0.204545,0.86,0.210358,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.035,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,34,11,101,354,0.755556,0.221978,0.251852,0.377778,0.776,0.25175,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.04,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,7,38,33,422,0.155556,0.072527,0.175,0.164706,0.858,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.04,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,33,12,106,349,0.733333,0.232967,0.23741,0.358696,0.764,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.04,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,7,38,33,422,0.155556,0.072527,0.175,0.164706,0.858,0.180223,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.04,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,33,12,106,349,0.733333,0.232967,0.23741,0.358696,0.764,0.227745,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.045,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,4,41,33,422,0.088889,0.072527,0.108108,0.097561,0.852,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.045,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,27,18,105,350,0.6,0.230769,0.204545,0.305085,0.754,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.045,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,4,41,33,422,0.088889,0.072527,0.108108,0.097561,0.852,0.148816,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.045,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,27,18,105,350,0.6,0.230769,0.204545,0.305085,0.754,0.201092,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.05,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,3,42,32,423,0.066667,0.07033,0.085714,0.075,0.852,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.05,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,22,23,106,349,0.488889,0.232967,0.171875,0.254335,0.742,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.05,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,3,42,32,423,0.066667,0.07033,0.085714,0.075,0.852,0.132613,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.05,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,22,23,106,349,0.488889,0.232967,0.171875,0.254335,0.742,0.167192,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.055,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,2,43,37,418,0.044444,0.081319,0.051282,0.047619,0.84,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.055,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,18,27,111,344,0.4,0.243956,0.139535,0.206897,0.724,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.055,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,2,43,37,418,0.044444,0.081319,0.051282,0.047619,0.84,0.0983,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.055,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,18,27,111,344,0.4,0.243956,0.139535,0.206897,0.724,0.14457,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.06,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,2,43,36,419,0.044444,0.079121,0.052632,0.048193,0.842,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.06,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,13,32,108,347,0.288889,0.237363,0.107438,0.156627,0.72,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.06,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,2,43,36,419,0.044444,0.079121,0.052632,0.048193,0.842,0.081951,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.06,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,13,32,108,347,0.288889,0.237363,0.107438,0.156627,0.72,0.120837,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,0,45,32,423,0,0.07033,0,0,0.846,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,8,37,94,361,0.177778,0.206593,0.078431,0.108844,0.738,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.075,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,0,45,32,423,0,0.07033,0,0,0.846,0.046103,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,fgsm,0.075,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_fgsm_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,8,37,94,361,0.177778,0.206593,0.078431,0.108844,0.738,0.097729,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,41,4,22,433,0.911111,0.048352,0.650794,0.759259,0.948,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,44,1,33,422,0.977778,0.072527,0.571429,0.721311,0.932,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,41,4,22,433,0.911111,0.048352,0.650794,0.759259,0.948,0.621211,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,44,1,33,422,0.977778,0.072527,0.571429,0.721311,0.932,0.657899,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0025,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,41,4,22,433,0.911111,0.048352,0.650794,0.759259,0.948,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0025,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,43,2,36,419,0.955556,0.079121,0.544304,0.693548,0.924,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0025,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,41,4,22,433,0.911111,0.048352,0.650794,0.759259,0.948,0.594145,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0025,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,43,2,36,419,0.955556,0.079121,0.544304,0.693548,0.924,0.612269,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.005,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,40,5,25,430,0.888889,0.054945,0.615385,0.727273,0.94,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.005,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,43,2,43,412,0.955556,0.094505,0.5,0.656489,0.91,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.005,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,40,5,25,430,0.888889,0.054945,0.615385,0.727273,0.94,0.546283,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.005,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,43,2,43,412,0.955556,0.094505,0.5,0.656489,0.91,0.572908,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,38,7,24,431,0.844444,0.052747,0.612903,0.71028,0.938,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,40,5,53,402,0.888889,0.116484,0.430108,0.57971,0.884,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0075,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,38,7,24,431,0.844444,0.052747,0.612903,0.71028,0.938,0.4969,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0075,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,40,5,53,402,0.888889,0.116484,0.430108,0.57971,0.884,0.510143,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.01,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,33,12,26,429,0.733333,0.057143,0.559322,0.634615,0.924,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.01,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,40,5,57,398,0.888889,0.125275,0.412371,0.56338,0.876,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.01,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,33,12,26,429,0.733333,0.057143,0.559322,0.634615,0.924,0.453637,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.01,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,40,5,57,398,0.888889,0.125275,0.412371,0.56338,0.876,0.462894,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0125,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,32,13,27,428,0.711111,0.059341,0.542373,0.615385,0.92,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0125,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,39,6,70,385,0.866667,0.153846,0.357798,0.506494,0.848,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0125,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,32,13,27,428,0.711111,0.059341,0.542373,0.615385,0.92,0.422819,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0125,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,39,6,70,385,0.866667,0.153846,0.357798,0.506494,0.848,0.410986,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.015,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,26,19,34,421,0.577778,0.074725,0.433333,0.495238,0.894,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.015,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,39,6,84,371,0.866667,0.184615,0.317073,0.464286,0.82,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.015,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,26,19,34,421,0.577778,0.074725,0.433333,0.495238,0.894,0.37137,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.015,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,39,6,84,371,0.866667,0.184615,0.317073,0.464286,0.82,0.369943,,,,,,,,true,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0175,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,20,25,37,418,0.444444,0.081319,0.350877,0.392157,0.876,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0175,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,38,7,90,365,0.844444,0.197802,0.296875,0.439306,0.806,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0175,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2lowFA_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,20,25,37,418,0.444444,0.081319,0.350877,0.392157,0.876,0.317789,,,,,,,,false,
variantF_motion_margin,Motion/margin loss,Motion/margin loss,44,test,pgd,0.0175,reported fixed argmax/checkpoint,,results/safety_guided_defense/variantF_motion_margin/seed44/test_eval/F_lamM1p0_lamF1p0_v2safety_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,38,7,90,365,0.844444,0.197802,0.296875,0.439306,0.806,0.347391,,,,,,,,true,
